Id,field,harvest_year,harvest_month,age,temperature,Precipitation,Soilwater_L3,dewpoint,Soilwater_L4,windspeed,Soilwater_L1,Soilwater_L2,production
1793,2,2010,1,19,27.017,309.83,0.28991,23.977,0.25411,2.1748,0.31224,0.30708,0.15131964809384166
1794,2,2010,2,19,27.484,349.49,0.3348,24.692,0.30502,2.5474,0.3424,0.34057,0.26766862170087974
1795,2,2010,3,19,27.87,257.27,0.33091,24.749,0.32778,2.1424,0.33339,0.33238,0.2886363636363636
1796,2,2010,4,19,26.886,444.87,0.36498,25.393,0.36409,1.8086,0.36484,0.36473,0.35828445747800586
1797,2,2010,5,19,27.469,278.15,0.35377,25.452,0.35774,1.7407,0.35453,0.35422,0.16195014662756596
1798,2,2010,6,19,27.253,98.112,0.33836,24.352,0.35793,1.7718,0.33685,0.33685,0.2906891495601173
1799,2,2010,7,19,27.302,149.57,0.34203,24.372,0.34591,1.8109,0.3407,0.34063,0.22719941348973607
1800,2,2010,8,19,28.005,123.76,0.30097,23.394,0.32519,1.9233,0.29158,0.2921,0.22111436950146626
1801,2,2010,9,19,28.698,78.951,0.27039,22.975,0.29756,2.1995,0.25806,0.259,0.28277126099706745
1802,2,2010,10,19,29.505,116.69,0.24421,22.377,0.27608,2.3683,0.22691,0.22705,0.1283724340175953
1803,2,2010,11,19,28.674,111.99,0.25206,23.104,0.26328,2.2016,0.26646,0.26182,0.4113636363636364
1804,2,2010,12,19,27.234,243.24,0.2847,23.781,0.26574,2.0187,0.3016,0.2969,0.2554985337243402
1805,2,2011,1,20,25.775,438.87,0.33051,23.954,0.29845,1.9864,0.3433,0.34052,0.15769794721407626
1806,2,2011,2,20,25.852,573.15,0.35662,24.05,0.35459,1.9486,0.35676,0.35655,0.1651759530791789
1807,2,2011,3,20,25.978,538.52,0.35747,24.304,0.35955,1.8727,0.3579,0.35777,0.1991202346041056
1808,2,2011,4,20,25.965,381.49,0.36638,24.528,0.36694,1.7745,0.36572,0.36572,0.29992668621700885
1809,2,2011,5,20,26.616,326.23,0.35917,24.9,0.36356,1.7665,0.35877,0.35871,0.23922287390029326
1810,2,2011,6,20,27.035,98.758,0.32818,24.076,0.34274,1.9929,0.32748,0.32718,0.213049853372434
1811,2,2011,7,20,26.867,152.31,0.32301,23.523,0.32665,1.8927,0.32176,0.32159,0.4368035190615837
1812,2,2011,8,20,27.929,189.26,0.29375,23.286,0.31116,2.0728,0.28785,0.28758,0.3296187683284457
1813,2,2011,9,20,29.255,94.524,0.26691,22.501,0.29081,2.2889,0.24997,0.25185,0.1598240469208211
1814,2,2011,10,20,29.64,248.46,0.24007,21.883,0.27185,2.3207,0.22267,0.22381,0.3653958944281525
1815,2,2011,11,20,29.149,168.96,0.24342,22.168,0.25981,2.3215,0.24334,0.2408,0.1150293255131965
1816,2,2011,12,20,29.923,161.4,0.233,21.477,0.25054,2.65,0.21709,0.21787,0.1225806451612903
1817,8,2004,1,6,26.132,355.41,0.34844,24.661,0.33385,1.8766,0.35274,0.35192,0.092313439030464
1818,8,2004,2,6,25.295,480.94,0.36411,24.401,0.36357,1.9206,0.36361,0.36376,0.09601560554494896
1819,8,2004,3,6,25.61,455.71,0.36351,24.651,0.36575,1.9948,0.36399,0.36383,0.1849340084668382
1820,8,2004,4,6,26.328,337.23,0.35697,24.753,0.36079,1.9063,0.35677,0.35679,0.12227110483937911
1821,8,2004,5,6,26.566,192.38,0.36085,24.94,0.36468,1.8569,0.36002,0.36022,0.2303727068979829
1822,8,2004,6,6,26.077,107.45,0.35274,24.373,0.35567,1.8734,0.35241,0.35267,0.06729476218145596
1823,8,2004,7,6,26.182,176.07,0.34552,23.648,0.35143,1.8517,0.34244,0.34307,0.11134722337511412
1824,8,2004,8,6,26.597,172.48,0.32168,23.918,0.33193,1.9428,0.32118,0.32079,0.16571760604299826
1825,8,2004,9,6,27.036,141,0.31891,24.233,0.32213,2.0291,0.32212,0.32032,0.058969037934755546
1826,8,2004,10,6,27.602,224.55,0.29996,23.498,0.31129,2.3076,0.29262,0.29302,0.05438698431144683
1827,8,2004,11,6,27.544,11.102,0.28812,23.601,0.29783,2.3453,0.28886,0.28758,0.0623059682908608
1828,8,2004,12,6,27.309,123.89,0.28844,23.807,0.2912,2.0102,0.2927,0.29019,0.041354694114717365
1829,8,2005,1,7,27.286,202.51,0.29215,24.269,0.28793,2.0396,0.30134,0.29818,0.11406989291939902
1830,8,2005,2,7,26.578,411.42,0.3218,24.765,0.30038,2.0914,0.33256,0.32987,0.13386735286793394
1831,8,2005,3,7,26.355,379.05,0.34371,24.69,0.33409,1.8963,0.34691,0.34601,0.12304308126504525
1832,8,2005,4,7,26.643,410.87,0.3469,24.8,0.348,1.8473,0.3463,0.34616,0.15450319581638583
1833,8,2005,5,7,26.397,322.65,0.35128,24.952,0.35101,1.7458,0.35231,0.35219,0.17037436706233916
1834,8,2005,6,7,26.848,106.87,0.34394,24.529,0.35258,1.8646,0.34158,0.342,0.14932348302481943
1835,8,2005,7,7,27.091,78.972,0.32503,23.823,0.33576,1.6948,0.32078,0.32119,0.07777039926952768
1836,8,2005,8,7,27.941,96.964,0.28944,23.314,0.30965,2.0252,0.28272,0.28272,0.11243463102847183
1837,8,2005,9,7,28.79,47.915,0.26585,22.541,0.28966,2.4467,0.2437,0.24671,0.10092969203951192
1838,8,2005,10,7,28.3,122.69,0.25997,23.321,0.27443,2.4174,0.26832,0.26336,0.08441935751639412
1839,8,2005,11,7,28.476,60.098,0.26373,23.576,0.26716,2.3375,0.26755,0.26388,0.06312774964721507
1840,8,2005,12,7,26.85,307.85,0.29839,24.272,0.27658,1.6893,0.31668,0.31148,0.10349464596995105
1841,8,2006,1,8,26.595,329.42,0.33994,24.74,0.32083,1.9897,0.34587,0.34462,0.12738441105669462
1842,8,2006,2,8,26.204,305.74,0.34861,24.626,0.34523,2.1281,0.35104,0.35031,0.1273346061260065
1843,8,2006,3,8,26.019,447,0.36103,24.734,0.35914,2.176,0.361,0.36088,0.15602224620237404
1844,8,2006,4,8,25.978,497.64,0.36628,24.882,0.36728,1.5105,0.36575,0.36582,0.11439362496887191
1845,8,2006,5,8,26.171,334.91,0.36155,24.843,0.36493,1.6832,0.36109,0.36121,0.09305221216900472
1846,8,2006,6,8,26.598,96.684,0.34494,24.204,0.35502,1.6346,0.34246,0.34285,0.059658006142608126
1847,8,2006,7,8,27.156,118.13,0.31909,24.049,0.33055,1.8849,0.3193,0.31881,0.057018344816136796
1848,8,2006,8,8,27.636,121.77,0.30636,23.897,0.31578,2.0829,0.30444,0.30413,0.07952187266539389
1849,8,2006,9,8,28.251,130.69,0.28342,23.334,0.30029,2.2166,0.27897,0.27759,0.09686228936664729
1850,8,2006,10,8,29.143,132.21,0.26454,22.787,0.2834,2.4335,0.2477,0.25083,0.11372125840458205
1851,8,2006,11,8,28.427,126.57,0.26039,23.159,0.27174,2.1827,0.26171,0.25841,0.1485764090644974
1852,8,2006,12,8,28.852,218.65,0.25085,22.782,0.26405,2.41,0.24324,0.24136,0.1231260894828588
1853,8,2007,1,9,29.083,158.64,0.24159,23.677,0.25605,2.4876,0.25329,0.246,0.09240474807005893
1854,8,2007,2,9,26.198,510.29,0.29861,24.294,0.26777,2.2544,0.32402,0.31796,0.04987133726238899
1855,8,2007,3,9,26.147,532.37,0.34308,24.591,0.3208,1.9766,0.35022,0.34882,0.09834813646551009
1856,8,2007,4,9,26.553,442.6,0.36034,25.051,0.35755,1.8929,0.36094,0.36079,0.06748568108242717
1857,8,2007,5,9,27.013,333.07,0.3576,25.173,0.35986,1.862,0.35704,0.35714,0.09435544118867768
1858,8,2007,6,9,26.987,96.254,0.34263,24.063,0.35146,1.899,0.33866,0.33936,0.05194654270772806
1859,8,2007,7,9,27.018,97.973,0.32594,24.284,0.33189,1.7553,0.32876,0.32773,0.08052627210093802
1860,8,2007,8,9,27.659,57.015,0.31248,23.804,0.32094,2.0088,0.31036,0.30999,0.04742259483688885
1861,8,2007,9,9,28.445,79.042,0.28239,23.273,0.3037,2.2834,0.273,0.27291,0.03653191665974931
1862,8,2007,10,9,28.267,188.56,0.26346,23.133,0.28505,2.4597,0.26473,0.26094,0.04361251763924629
1863,8,2007,11,9,29.365,83.394,0.2469,22.592,0.2717,2.5323,0.23333,0.23101,0.09716941977255748
1864,8,2007,12,9,27.158,309.76,0.26404,23.777,0.26358,1.9742,0.29272,0.28483,0.10141944052461194
1865,8,2008,1,11,26.094,414.77,0.32352,24.035,0.28765,2.026,0.33843,0.33527,0.13654851830331205
1866,8,2008,2,11,25.983,394.85,0.35727,24.393,0.35095,2.0207,0.35868,0.35838,0.17591101519050387
1867,8,2008,3,11,25.654,512.9,0.36392,24.153,0.364,1.6453,0.36349,0.36359,0.1797127915663651
1868,8,2008,4,11,25.948,465.75,0.36439,24.565,0.36731,1.6736,0.36447,0.36457,0.09290279737694032
1869,8,2008,5,11,26.187,302,0.36049,24.637,0.36802,1.7208,0.36043,0.36029,0.27249107661658506
1870,8,2008,6,11,26.362,181.6,0.35212,24.078,0.3581,1.6947,0.3494,0.34981,0.15153150161866027
1871,8,2008,7,11,26.96,69.119,0.31649,23.436,0.33145,1.8285,0.31622,0.3155,0.09306881381256744
1872,8,2008,8,11,27.453,87.101,0.31362,23.642,0.31857,1.9141,0.31484,0.31377,0.045289283639080274
1873,8,2008,9,11,28.16,118.34,0.29746,23.652,0.30689,2.2509,0.29726,0.29568,0.10588528264298165
1874,8,2008,10,11,28.803,176.41,0.27428,22.762,0.29188,2.4395,0.26737,0.26711,0.1307545446999253
1875,8,2008,11,11,29.429,82.761,0.24514,22.365,0.27514,2.4118,0.2335,0.23134,0.1302564953930439
1876,8,2008,12,11,27.397,195.29,0.30249,23.957,0.28295,1.9059,0.31581,0.31124,0.18116543537810245
1877,8,2009,1,11,26.739,292.23,0.32504,24.073,0.31106,2.0401,0.3312,0.32955,0.2706648958246866
1878,8,2009,2,11,26.046,424.26,0.35296,24.323,0.3443,1.9628,0.35603,0.35539,0.12541711629451316
1879,8,2009,3,11,26.098,566.88,0.36171,24.605,0.36437,1.8023,0.36148,0.36147,0.17773719598240229
1880,8,2009,4,11,26.163,452.87,0.35328,24.312,0.35701,1.6698,0.35356,0.35319,0.2279322652942641
1881,8,2009,5,11,25.988,533.67,0.36485,24.468,0.36558,1.5193,0.36463,0.36457,0.16842367394372046
1882,8,2009,6,11,26.227,320.18,0.35533,24.388,0.36351,1.8308,0.35512,0.35533,0.17928114883373455
1883,8,2009,7,11,26.856,86.371,0.32925,23.833,0.34177,2.0467,0.32642,0.32684,0.16842367394372046
1884,8,2009,8,11,28.183,66.301,0.29024,22.872,0.31346,2.1847,0.27818,0.27934,0.05202955092554164
1885,8,2009,9,11,29.308,65.452,0.26457,21.729,0.28946,2.5489,0.2326,0.23947,0.050211670955424594
1886,8,2009,10,11,30.126,75.568,0.24629,21.069,0.27083,2.5929,0.21379,0.21973,0.06223956171660995
1887,8,2009,11,11,30.316,46.384,0.24095,21.126,0.25753,2.7968,0.20721,0.21474,0.10915580642483609
1888,8,2009,12,11,28.493,281.17,0.23365,23.076,0.24841,2.4824,0.25777,0.24853,0.1321407819374118
1889,8,2010,1,12,27.017,300.54,0.28991,23.977,0.25411,2.1748,0.31224,0.30708,0.22663733709637254
1890,8,2010,2,12,27.484,334.87,0.3348,24.692,0.30502,2.5474,0.3424,0.34057,0.1645139868847016
1891,8,2010,3,12,27.87,269.91,0.33091,24.749,0.32778,2.1424,0.33339,0.33238,0.10132813148501701
1892,8,2010,4,12,26.886,447.93,0.36498,25.393,0.36409,1.8086,0.36484,0.36473,0.32691956503693864
1893,8,2010,5,12,27.469,286.03,0.35377,25.452,0.35774,1.7407,0.35453,0.35422,0.154320577737196
1894,8,2010,6,12,27.253,93.267,0.33836,24.352,0.35793,1.7718,0.33685,0.33685,0.14768822113389224
1895,8,2010,7,12,27.302,159.21,0.34203,24.372,0.34591,1.8109,0.3407,0.34063,0.13083755291773888
1896,8,2010,8,12,28.005,121.33,0.30097,23.394,0.32519,1.9233,0.29158,0.2921,0.0474890014111397
1897,8,2010,9,12,28.698,85.571,0.27039,22.975,0.29756,2.1995,0.25806,0.259,0.05703494645969951
1898,8,2010,10,12,29.505,121.12,0.24421,22.377,0.27608,2.3683,0.22691,0.22705,0.07505852079355857
1899,8,2010,11,12,28.674,104.81,0.25206,23.104,0.26328,2.2016,0.26646,0.26182,0.28316593342740937
1900,8,2010,12,12,27.234,240.77,0.2847,23.781,0.26574,2.0187,0.3016,0.2969,0.11941562214659251
1901,8,2011,1,13,25.775,439.39,0.33051,23.954,0.29845,1.9864,0.3433,0.34052,0.10414211006889683
1902,8,2011,2,13,25.852,553.04,0.35662,24.05,0.35459,1.9486,0.35676,0.35655,0.17288951606209016
1903,8,2011,3,13,25.978,535.27,0.35747,24.304,0.35955,1.8727,0.3579,0.35777,0.21266705403834985
1904,8,2011,4,13,25.965,405.15,0.36638,24.528,0.36694,1.7745,0.36572,0.36572,0.16248028554826932
1905,8,2011,5,13,26.616,328.63,0.35917,24.9,0.36356,1.7665,0.35877,0.35871,0.14958080850004152
1906,8,2011,6,13,27.035,97.442,0.32818,24.076,0.34274,1.9929,0.32748,0.32718,0.1474142940151075
1907,8,2011,7,13,26.867,152.56,0.32301,23.523,0.32665,1.8927,0.32176,0.32159,0.09289449655515897
1908,8,2011,8,13,27.929,189.17,0.29375,23.286,0.31116,2.0728,0.28785,0.28758,0.07154478293351042
1909,8,2011,9,13,29.255,99.563,0.26691,22.501,0.29081,2.2889,0.24997,0.25185,0.07432555823026481
1910,8,2011,10,13,29.64,228.39,0.24007,21.883,0.27185,2.3207,0.22267,0.22381,0.1442433800946294
1911,8,2011,11,13,29.149,166.04,0.24342,22.168,0.25981,2.3215,0.24334,0.2408,0.04288204532248693
1912,8,2011,12,13,29.923,141.4,0.233,21.477,0.25054,2.65,0.21709,0.21787,0.16709554245870342
1913,10,2004,1,8,26.132,355.41,0.34844,24.661,0.33385,1.8766,0.35274,0.35192,0.11730617088607596
1914,10,2004,2,8,25.295,480.94,0.36411,24.401,0.36357,1.9206,0.36361,0.36376,0.12960838607594935
1915,10,2004,3,8,25.61,455.71,0.36351,24.651,0.36575,1.9948,0.36399,0.36383,0.09600474683544305
1916,10,2004,4,8,26.328,337.23,0.35697,24.753,0.36079,1.9063,0.35677,0.35679,0.2980617088607595
1917,10,2004,5,8,26.566,192.38,0.36085,24.94,0.36468,1.8569,0.36002,0.36022,0.18744066455696204
1918,10,2004,6,8,26.077,107.45,0.35274,24.373,0.35567,1.8734,0.35241,0.35267,0.2650316455696202
1919,10,2004,7,8,26.182,176.07,0.34552,23.648,0.35143,1.8517,0.34244,0.34307,0.3067642405063291
1920,10,2004,8,8,26.597,172.48,0.32168,23.918,0.33193,1.9428,0.32118,0.32079,0.27998417721518987
1921,10,2004,9,8,27.036,141,0.31891,24.233,0.32213,2.0291,0.32212,0.32032,0.19143591772151902
1922,10,2004,10,8,27.602,224.55,0.29996,23.498,0.31129,2.3076,0.29262,0.29302,0.1399723101265823
1923,10,2004,11,8,27.544,11.102,0.28812,23.601,0.29783,2.3453,0.28886,0.28758,0.05029667721518987
1924,10,2004,12,8,27.309,123.89,0.28844,23.807,0.2912,2.0102,0.2927,0.29019,0.09062500000000001
1925,10,2005,1,9,27.286,202.51,0.29215,24.269,0.28793,2.0396,0.30134,0.29818,0.1481210443037975
1926,10,2005,2,9,26.578,411.42,0.3218,24.765,0.30038,2.0914,0.33256,0.32987,0.1157634493670886
1927,10,2005,3,9,26.355,379.05,0.34371,24.69,0.33409,1.8963,0.34691,0.34601,0.19606408227848102
1928,10,2005,4,9,26.643,410.87,0.3469,24.8,0.348,1.8473,0.3463,0.34616,0.30743670886075947
1929,10,2005,5,9,26.397,322.65,0.35128,24.952,0.35101,1.7458,0.35231,0.35219,0.3010680379746835
1930,10,2005,6,9,26.848,106.87,0.34394,24.529,0.35258,1.8646,0.34158,0.342,0.36977848101265826
1931,10,2005,7,9,27.091,78.972,0.32503,23.823,0.33576,1.6948,0.32078,0.32119,0.33374208860759497
1932,10,2005,8,9,27.941,96.964,0.28944,23.314,0.30965,2.0252,0.28272,0.28272,0.20559731012658228
1933,10,2005,9,9,28.79,47.915,0.26585,22.541,0.28966,2.4467,0.2437,0.24671,0.12130142405063292
1934,10,2005,10,9,28.3,122.69,0.25997,23.321,0.27443,2.4174,0.26832,0.26336,0.08095332278481013
1935,10,2005,11,9,28.476,60.098,0.26373,23.576,0.26716,2.3375,0.26755,0.26388,0.07017405063291138
1936,10,2005,12,9,26.85,307.85,0.29839,24.272,0.27658,1.6893,0.31668,0.31148,0.08233781645569621
1937,10,2006,1,11,26.595,329.42,0.33994,24.74,0.32083,1.9897,0.34587,0.34462,0.1401700949367089
1938,10,2006,2,11,26.204,305.74,0.34861,24.626,0.34523,2.1281,0.35104,0.35031,0.16390427215189873
1939,10,2006,3,11,26.019,447,0.36103,24.734,0.35914,2.176,0.361,0.36088,0.17498022151898732
1940,10,2006,4,11,25.978,497.64,0.36628,24.882,0.36728,1.5105,0.36575,0.36582,0.1408623417721519
1941,10,2006,5,11,26.171,334.91,0.36155,24.843,0.36493,1.6832,0.36109,0.36121,0.2666732594936709
1942,10,2006,6,11,26.598,96.684,0.34494,24.204,0.35502,1.6346,0.34246,0.34285,0.13182357594936708
1943,10,2006,7,11,27.156,118.13,0.31909,24.049,0.33055,1.8849,0.3193,0.31881,0.16230221518987342
1944,10,2006,8,11,27.636,121.77,0.30636,23.897,0.31578,2.0829,0.30444,0.30413,0.12654272151898732
1945,10,2006,9,11,28.251,130.69,0.28342,23.334,0.30029,2.2166,0.27897,0.27759,0.18210047468354432
1946,10,2006,10,11,29.143,132.21,0.26454,22.787,0.2834,2.4335,0.2477,0.25083,0.2274525316455696
1947,10,2006,11,11,28.427,126.57,0.26039,23.159,0.27174,2.1827,0.26171,0.25841,0.22683939873417722
1948,10,2006,12,11,28.852,218.65,0.25085,22.782,0.26405,2.41,0.24324,0.24136,0.2268196202531646
1949,10,2007,1,11,29.083,158.64,0.24159,23.677,0.25605,2.4876,0.25329,0.246,0.22602848101265824
1950,10,2007,2,11,26.198,510.29,0.29861,24.294,0.26777,2.2544,0.32402,0.31796,0.1354034810126582
1951,10,2007,3,11,26.147,532.37,0.34308,24.591,0.3208,1.9766,0.35022,0.34882,0.1438686708860759
1952,10,2007,4,11,26.553,442.6,0.36034,25.051,0.35755,1.8929,0.36094,0.36079,0.08097310126582279
1953,10,2007,5,11,27.013,333.07,0.3576,25.173,0.35986,1.862,0.35704,0.35714,0.11770174050632912
1954,10,2007,6,11,26.987,96.254,0.34263,24.063,0.35146,1.899,0.33866,0.33936,0.12143987341772151
1955,10,2007,7,11,27.018,97.973,0.32594,24.284,0.33189,1.7553,0.32876,0.32773,0.1954905063291139
1956,10,2007,8,11,27.659,57.015,0.31248,23.804,0.32094,2.0088,0.31036,0.30999,0.15864319620253164
1957,10,2007,9,11,28.445,79.042,0.28239,23.273,0.3037,2.2834,0.273,0.27291,0.12796677215189872
1958,10,2007,10,11,28.267,188.56,0.26346,23.133,0.28505,2.4597,0.26473,0.26094,0.1171875
1959,10,2007,11,11,29.365,83.394,0.2469,22.592,0.2717,2.5323,0.23333,0.23101,0.16398338607594937
1960,10,2007,12,11,27.158,309.76,0.26404,23.777,0.26358,1.9742,0.29272,0.28483,0.14436313291139238
1961,10,2008,1,12,26.094,414.77,0.32352,24.035,0.28765,2.026,0.33843,0.33527,0.11042325949367089
1962,10,2008,2,12,25.983,394.85,0.35727,24.393,0.35095,2.0207,0.35868,0.35838,0.1459058544303797
1963,10,2008,3,12,25.654,512.9,0.36392,24.153,0.364,1.6453,0.36349,0.36359,0.14986155063291137
1964,10,2008,4,12,25.948,465.75,0.36439,24.565,0.36731,1.6736,0.36447,0.36457,0.1352848101265823
1965,10,2008,5,12,26.187,302,0.36049,24.637,0.36802,1.7208,0.36043,0.36029,0.27323971518987344
1966,10,2008,6,12,26.362,181.6,0.35212,24.078,0.3581,1.6947,0.3494,0.34981,0.2846716772151899
1967,10,2008,7,12,26.96,69.119,0.31649,23.436,0.33145,1.8285,0.31622,0.3155,0.24681566455696205
1968,10,2008,8,12,27.453,87.101,0.31362,23.642,0.31857,1.9141,0.31484,0.31377,0.1290348101265823
1969,10,2008,9,12,28.16,118.34,0.29746,23.652,0.30689,2.2509,0.29726,0.29568,0.38688686708860764
1970,10,2008,10,12,28.803,176.41,0.27428,22.762,0.29188,2.4395,0.26737,0.26711,0.2331882911392405
1971,10,2008,11,12,29.429,82.761,0.24514,22.365,0.27514,2.4118,0.2335,0.23134,0.22108386075949366
1972,10,2008,12,12,27.397,195.29,0.30249,23.957,0.28295,1.9059,0.31581,0.31124,0.1678599683544304
1973,10,2009,1,13,26.739,292.23,0.32504,24.073,0.31106,2.0401,0.3312,0.32955,0.10816851265822786
1974,10,2009,2,13,26.046,424.26,0.35296,24.323,0.3443,1.9628,0.35603,0.35539,0.3133504746835444
1975,10,2009,3,13,26.098,566.88,0.36171,24.605,0.36437,1.8023,0.36148,0.36147,0.1713212025316456
1976,10,2009,4,13,26.163,452.87,0.35328,24.312,0.35701,1.6698,0.35356,0.35319,0.13757911392405062
1977,10,2009,5,13,25.988,533.67,0.36485,24.468,0.36558,1.5193,0.36463,0.36457,0.27203322784810124
1978,10,2009,6,13,26.227,320.18,0.35533,24.388,0.36351,1.8308,0.35512,0.35533,0.15969145569620252
1979,10,2009,7,13,26.856,86.371,0.32925,23.833,0.34177,2.0467,0.32642,0.32684,0.2632476265822785
1980,10,2009,8,13,28.183,66.301,0.29024,22.872,0.31346,2.1847,0.27818,0.27934,0.1473496835443038
1981,10,2009,9,13,29.308,65.452,0.26457,21.729,0.28946,2.5489,0.2326,0.23947,0.1871242088607595
1982,10,2009,10,13,30.126,75.568,0.24629,21.069,0.27083,2.5929,0.21379,0.21973,0.17600870253164558
1983,10,2009,11,13,30.316,46.384,0.24095,21.126,0.25753,2.7968,0.20721,0.21474,0.27134098101265824
1984,10,2009,12,13,28.493,281.17,0.23365,23.076,0.24841,2.4824,0.25777,0.24853,0.15326344936708858
1985,10,2010,1,14,27.017,300.54,0.28991,23.977,0.25411,2.1748,0.31224,0.30708,0.17254746835443036
1986,10,2010,2,14,27.484,334.87,0.3348,24.692,0.30502,2.5474,0.3424,0.34057,0.08279272151898734
1987,10,2010,3,14,27.87,269.91,0.33091,24.749,0.32778,2.1424,0.33339,0.33238,0.21289556962025322
1988,10,2010,4,14,26.886,447.93,0.36498,25.393,0.36409,1.8086,0.36484,0.36473,0.2792325949367089
1989,10,2010,5,14,27.469,286.03,0.35377,25.452,0.35774,1.7407,0.35453,0.35422,0.17901503164556964
1990,10,2010,6,14,27.253,93.267,0.33836,24.352,0.35793,1.7718,0.33685,0.33685,0.1940862341772152
1991,10,2010,7,14,27.302,159.21,0.34203,24.372,0.34591,1.8109,0.3407,0.34063,0.15650712025316452
1992,10,2010,8,14,28.005,121.33,0.30097,23.394,0.32519,1.9233,0.29158,0.2921,0.21950158227848104
1993,10,2010,9,14,28.698,85.571,0.27039,22.975,0.29756,2.1995,0.25806,0.259,0.2010482594936709
1994,10,2010,10,14,29.505,121.12,0.24421,22.377,0.27608,2.3683,0.22691,0.22705,0.3015625
1995,10,2010,11,14,28.674,104.81,0.25206,23.104,0.26328,2.2016,0.26646,0.26182,0.3113726265822785
1996,10,2010,12,14,27.234,240.77,0.2847,23.781,0.26574,2.0187,0.3016,0.2969,0.33354430379746836
1997,10,2011,1,15,25.775,439.39,0.33051,23.954,0.29845,1.9864,0.3433,0.34052,0.1960443037974684
1998,10,2011,2,15,25.852,553.04,0.35662,24.05,0.35459,1.9486,0.35676,0.35655,0.1768591772151899
1999,10,2011,3,15,25.978,535.27,0.35747,24.304,0.35955,1.8727,0.3579,0.35777,0.15407436708860758
2000,10,2011,4,15,25.965,405.15,0.36638,24.528,0.36694,1.7745,0.36572,0.36572,0.1339992088607595
2001,10,2011,5,15,26.616,328.63,0.35917,24.9,0.36356,1.7665,0.35877,0.35871,0.21906645569620253
2002,10,2011,6,15,27.035,97.442,0.32818,24.076,0.34274,1.9929,0.32748,0.32718,0.1291930379746835
2003,10,2011,7,15,26.867,152.56,0.32301,23.523,0.32665,1.8927,0.32176,0.32159,0.12939082278481012
2004,10,2011,8,15,27.929,189.17,0.29375,23.286,0.31116,2.0728,0.28785,0.28758,0.29948575949367084
2005,10,2011,9,15,29.255,99.563,0.26691,22.501,0.29081,2.2889,0.24997,0.25185,0.4647151898734177
2006,10,2011,10,15,29.64,228.39,0.24007,21.883,0.27185,2.3207,0.22267,0.22381,0.6055973101265822
2007,10,2011,11,15,29.149,166.04,0.24342,22.168,0.25981,2.3215,0.24334,0.2408,0.24319620253164562
2008,10,2011,12,15,29.923,141.4,0.233,21.477,0.25054,2.65,0.21709,0.21787,0.19098101265822787
2009,12,2004,1,8,26.132,355.41,0.34844,24.661,0.33385,1.8766,0.35274,0.35192,0.10392967942088936
2010,12,2004,2,8,25.295,480.94,0.36411,24.401,0.36357,1.9206,0.36361,0.36376,0.12001034126163393
2011,12,2004,3,8,25.61,455.71,0.36351,24.651,0.36575,1.9948,0.36399,0.36383,0.10072388831437436
2012,12,2004,4,8,26.328,337.23,0.35697,24.753,0.36079,1.9063,0.35677,0.35679,1.0
2013,12,2004,5,8,26.566,192.38,0.36085,24.94,0.36468,1.8569,0.36002,0.36022,0.17006204756980353
2014,12,2004,6,8,26.077,107.45,0.35274,24.373,0.35567,1.8734,0.35241,0.35267,0.4078076525336092
2015,12,2004,7,8,26.182,176.07,0.34552,23.648,0.35143,1.8517,0.34244,0.34307,0.2609617373319545
2016,12,2004,8,8,26.597,172.48,0.32168,23.918,0.33193,1.9428,0.32118,0.32079,0.31938986556359883
